"date";"Reel";"Simule"
270,0;286,9500000530026;288,22852677753406
270,125;287,1500000402429;287,4194778870674
270,25;286,9500000530026;287,4875104356062
270,375;289,8500001036391;291,2026228369254
270,5;292,7499999186233;293,9372497581734
270,625;292,7499999186233;294,1098737642265
270,75;291,150000020701;291,52543560063793
270,875;285,4500000014178;289,40551007463574
271,0;284,55000002937993;285,3420094911505
271,125;283,950000008746;284,74754269746984
271,25;284,0500000023661;284,7114800946742
271,375;292,9499999058636;288,9974134478154
271,5;299,9499999305783;291,9435676088973
271,625;299,9499999305783;291,3871542885427
271,75;296,24999969532837;289,2464077456263
271,875;293,6499998612046;287,1115510413284
272,0;292,3499999441427;290,09188785983895
272,125;290,65000005260026;288,62386715065435
272,25;287,45000002110334;288,48200846350403
272,375;289,75000011001896;292,7000088506381
272,5;293,4499998739643;296,41040246683383
272,625;296,3500001602531;296,9195777337152
272,75;291,6499999888017;293,95385407149456
272,875;287,6500000083436;290,9678243722692
273,0;285,4500000014178;286,29666011873456
273,125;285,8500000053549;285,440647943464
273,25;286,7499999479362;285,0771378304728
273,375;291,150000020701;289,258787426392
273,5;294,44999981016576;292,7928535597982
273,625;290,5500000589801;293,0085536913597
273,75;291,25000001432113;290,7618843085435
273,875;289,55000012277867;287,9498866294461
274,0;288,6499999445451;286,8308716368287
274,125;288,14999997644435;285,957658801674
274,25;287,25000003386305;285,6994199722732
274,375;289,04999991902565;289,7396443906534
274,5;290,2500000781197;292,96822190112766
274,625;289,75000011001896;293,09983399558627
274,75;287,6500000083436;290,91052446343565
274,875;285,6500000181146;288,577201653646
275,0;283,5000000374553;284,1665586253786
275,125;281,3499999389699;283,41331754241673
275,25;278,24999990109313;283,36546947243505
275,375;284,4499999768467;287,4531624687334
275,5;287,8499999955839;291,09502859186637
275,625;289,6500001163988;290,4746438307043
275,75;285,4500000014178;288,24829422532105
275,875;280,24999977349603;286,17515072311227
276,0;281,64999991983035;280,2017123792533
276,125;282,8500000789244;279,4239368015548
276,25;283,1500000597848;279,9478431552072
276,375;287,8499999955839;284,35409733629535
276,5;290,9500000334607;289,0046830954069
276,625;291,150000020701;288,94205932001506
276,75;289,55000012277867;286,3176651417977
276,875;288,7499999381652;283,5032169775942
277,0;287,6500000083436;285,41464390455076
277,125;287,3500000274832;284,31693006023727
277,25;285,34999999306933;284,04208501866725
277,375;287,3500000274832;288,17024951253154
277,5;287,75000000196377;292,2877951565035
277,625;289,8500001036391;292,03992898175915
277,75;288,5499999509249;289,4423275815455
277,875;287,5500000147235;287,1499621019757
278,0;287,25000003386305;285,2405343140096
278,125;287,3500000274832;284,3624718356971
278,25;284,85000001024036;283,8005242329726
278,375;287,3000000306731;287,0668770627911
278,5;289,75000011001896;290,61115500995646
278,625;290,7500000462204;291,1241745315513
278,75;287,25000003386305;288,99420395232517
278,875;286,5499999606959;287,02031384037787
279,0;283,65000002788554;285,12642011423725
279,125;281,84999990707064;284,3702254320254
279,25;279,3499998309147;283,7043693102247
279,375;286,5499999606959;286,58694328968625
279,5;288,9499999254055;290,14240102545267
279,625;289,55000012277867;290,14354891724213
279,75;284,55000002937993;288,5866053563216
279,875;283,05000006616467;286,9349978041067
280,0;283,25000005340496;282,42361735945155
280,125;282,6500000916841;281,4175977043345
280,25;283,45000004064525;281,2766283391078
280,375;288,4499999573048;284,83624009458777
280,5;294,84999978464634;288,87987403957095
280,625;297,9500000581754;288,9343225636585
280,75;294,9500002495711;286,9313072944283
280,875;293,35000035164876;284,7966277134927
281,0;289,04999991902565;289,9819587622152
281,125;286,64999995431606;288,41527117734665
281,25;286,7499999479362;287,3564063160619
281,375;288,6499999445451;290,47202093058587
281,5;290,85000003984055;293,7414531321252
281,625;290,45000006536;294,9091697570992
281,75;288,5499999509249;292,77957614974895
281,875;287,05000004662276;290,37174478940676
282,0;286,5499999606959;285,03014640235483
282,125;286,7499999479362;284,0654053977316
282,25;285,6500000181146;283,48308681234363
282,375;289,75000011001896;286,71720216843386
282,5;290,0500000908794;290,48956531328247
282,625;291,150000020701;290,6046708705257
282,75;289,1500001482981;288,65482956709616
282,875;283,45000004064525;286,60561830153245
283,0;283,5500000342654;284,491981510552
283,125;282,35000011082366;283,63142625715085
283,25;281,7499999134505;283,43901155710955
283,375;286,64999995431606;286,74384218501604
283,5;294,5500002750905;290,45243323969345
283,625;298,350000032656;290,35074499437803
283,75;291,25000001432113;288,21332387971404
283,875;289,8500001036391;286,294353014847
284,0;288,6499999445451;287,3267919322327
284,125;287,3500000274832;286,04045646680976
284,25;289,04999991902565;285,01245404705
284,375;290,2500000781197;288,72897838324394
284,5;296,44999968256866;292,7599183509684
284,625;298,1500000454157;293,66206300079295
284,75;294,5500002750905;291,58603572293015
284,875;293,04999989948374;288,55516897112216
285,0;291,6499999888017;289,43912633138905
285,125;291,6499999888017;287,98838864287717
285,25;290,65000005260026;287,2200974376541
285,375;294,1500003006099;290,49075709288127
285,5;298,1500000454157;293,93843595177407
285,625;297,6499996060104;294,80217122261985
285,75;293,9500003133696;292,0955310003591
285,875;291,3500000079413;289,6835553338134
286,0;290,45000006536;289,22761991009213
286,125;289,8500001036391;287,822056819751
286,25;290,65000005260026;287,2296174847662
286,375;294,9500002495711;290,7027358971868
286,5;298,94999999437687;294,01153266088585
286,625;297,2499996315298;294,3140211273991
286,75;294,7500002623308;291,75608534667424
286,875;290,9500000334607;289,6720604002478
287,0;285,2499999994492;289,43098113812516
287,125;284,85000001024036;288,0159957081798
287,25;285,04999999748065;287,73214243254415
287,375;286,44999996707577;291,27543045894987
287,5;285,8500000053549;294,7644396955159
287,625;288,0499999828242;295,3562239068762
287,75;285,15000000030597;292,44556161410543
287,875;284,4499999768467;290,0026315428439
288,0;283,3500000470251;282,51163050110915
288,125;282,4500001044438;281,7974710173849
288,25;282,2500001172035;281,6284991561983
288,375;286,5499999606959;285,1271357061263
288,5;292,14999995690243;288,72282971351103
288,625;292,3499999441427;288,5594398185047
288,75;288,5499999509249;286,5261478281932
288,875;287,3500000274832;284,46896408363057
289,0;287,1500000402429;284,94552443699314
289,125;286,9500000530026;284,03844068956516
289,25;286,9500000530026;283,52626369774885
289,375;286,5499999606959;287,40570218316094
289,5;287,3500000274832;291,34741194283214
289,625;291,6499999888017;291,18186623361504
289,75;289,6500001163988;288,69805554286285
289,875;286,44999996707577;286,36363376074945
290,0;287,1500000402429;284,60723589767997
290,125;286,44999996707577;283,7372254394133
290,25;287,25000003386305;283,2423503911728
290,375;288,4499999573048;286,3189211036728
290,5;289,6500001163988;290,1762944407287
290,625;290,65000005260026;290,4537826492874
290,75;287,45000002110334;288,17147719086597
290,875;286,14999998621533;285,92296845812797
291,0;285,34999999306933;284,6117406528463
291,125;286,44999996707577;283,87806888363696
291,25;285,94999999897504;283,85887743101074
291,375;288,2499999700645;286,60006966316763
291,5;291,4500000015614;289,7538069102726
291,625;290,5500000589801;289,5260847467239
291,75;288,34999996368464;287,65063298071175
291,875;286,2499999798355;285,9232636484273
292,0;284,55000002937993;285,2616154273973
292,125;282,75000008530424;284,3735007244675
292,25;282,55000009806395;284,0384952737345
292,375;292,9499999058636;287,1180012840046
292,5;294,2499998229255;290,25834838605186
292,625;287,75000000196377;290,02268539470094
292,75;286,5499999606959;287,97840213864583
292,875;285,34999999306933;286,25272321767443
293,0;284,85000001024036;284,1754578004466
293,125;282,55000009806395;283,29563690812483
293,25;282,2500001172035;283,80679030920174
293,375;285,2499999994492;287,3202150882288
293,5;287,75000000196377;290,76072978424327
293,625;287,1500000402429;290,0246125673082
293,75;284,34999998322655;287,075326297451
293,875;283,85000001512583;285,253721608842
294,0;283,1500000597848;282,8912265857767
294,125;282,8500000789244;281,9320735496698
294,25;282,55000009806395;281,9094755971836
294,375;283,5500000342654;285,14009954636066
294,5;284,85000001024036;288,0742439718905
294,625;285,8500000053549;287,47771312383827
294,75;285,6500000181146;285,1395454876614
294,875;285,6500000181146;284,3407683538659
295,0;285,34999999306933;283,5913420245601
295,125;284,64999999354353;282,59437464780376
295,25;284,0500000023661;282,44271567656864
295,375;284,55000002937993;284,89261594271665
295,5;285,75000001173476;287,7657806084887
295,625;286,14999998621533;287,7125885233114
295,75;285,94999999897504;285,66384449863136
295,875;285,4500000014178;284,942866637013
296,0;286,84999994155635;284,03063475922295
296,125;285,34999999306933;283,11576788721453
296,25;284,4499999768467;282,83476328384455
296,375;288,4499999573048;284,58645302880836
296,5;291,4500000015614;287,0034641947088
296,625;289,6500001163988;287,05650756271564
296,75;287,6500000083436;285,6636818232566
296,875;285,15000000030597;285,18390303026075
297,0;284,4499999768467;285,30635128332136
297,125;283,7500000215057;284,3501294203021
297,25;281,3499999389699;284,29419236471557
297,375;288,2499999700645;286,4337548994271
297,5;290,3500000717398;288,86304133664305
297,625;291,25000001432113;288,54441528937235
297,75;285,6500000181146;286,3959885167298
297,875;284,2499999896064;285,7258714936467
298,0;282,8500000789244;284,25054557660275
298,125;280,95000020014163;283,13085600535203
298,25;281,0500001937618;282,96230436749477
298,375;285,8500000053549;285,97813377872126
298,5;295,75000019853223;289,23757717519396
298,625;296,44999968256866;288,74097576528106
298,75;290,65000005260026;286,32010086571205
298,875;288,7499999381652;285,0909968869276
299,0;288,7499999381652;287,0192508311959
299,125;286,2499999798355;285,52740994266344
299,25;282,75000008530424;284,88497081228587
299,375;289,1500001482981;288,4454518881705
299,5;289,75000011001896;292,09266990277564
299,625;290,7500000462204;292,5131781252573
299,75;287,45000002110334;289,5622398351637
299,875;285,75000001173476;287,4041649004128
300,0;285,94999999897504;284,7268541558964
300,125;285,5499999950379;283,67986727952126
300,25;285,4500000014178;283,1913586717564
300,375;286,5499999606959;285,7686529794094
300,5;289,25000014191824;289,28385278788505
300,625;289,04999991902565;289,428041182089
300,75;288,34999996368464;286,99649010793325
300,875;287,45000002110334;285,49276235222277
301,0;287,1500000402429;285,7804981973597
301,125;286,9500000530026;284,7366790156625
301,25;286,9500000530026;283,88131505779035
301,375;288,14999997644435;285,98169863653123
301,5;291,4500000015614;289,11949468391134
301,625;290,65000005260026;289,55045548099224
301,75;287,75000000196377;287,6157007461786
301,875;287,05000004662276;286,3983869450122
302,0;286,14999998621533;286,0760904514107
302,125;285,94999999897504;285,03416018643674
302,25;285,8500000053549;284,3140111915841
302,375;286,84999994155635;286,4042788084995
302,5;288,5499999509249;289,1516601199128
302,625;290,2500000781197;289,3304935617802
302,75;287,5500000147235;287,477325695921
302,875;286,64999995431606;286,14536237178027
303,0;285,8500000053549;285,14532111654205
303,125;285,4500000014178;284,2251996021961
303,25;285,4500000014178;283,5823921379914
303,375;286,5499999606959;285,90789267343797
303,5;290,7500000462204;289,0232318842479
303,625;289,55000012277867;289,1780494785623
303,75;288,14999997644435;286,8820824478176
303,875;287,1500000402429;285,4509903217203
304,0;285,5499999950379;285,6006724775365
304,125;285,34999999306933;284,60987761804637
304,25;283,7500000215057;283,80855027844035
304,375;284,64999999354353;286,0622617694683
304,5;288,34999996368464;289,01139572865884
304,625;289,3500001355384;289,1520409824357
304,75;288,34999996368464;287,0584523378408
304,875;288,2499999700645;285,85856856019814
305,0;288,0499999828242;286,0638204164414
305,125;289,04999991902565;284,98610250885076
305,25;289,8500001036391;283,83729890484807
305,375;290,2500000781197;285,428975536787
305,5;291,05000002708084;288,5120543312518
305,625;290,45000006536;289,69952869333184
305,75;288,34999996368464;287,85072438968064
305,875;286,9500000530026;286,41879727504727
306,0;286,5499999606959;286,4709565172361
306,125;286,0499999925952;285,67815691709694
306,25;285,8500000053549;285,2498988846023
306,375;285,75000001173476;286,69612565314566
306,5;286,9500000530026;288,4060039617638
306,625;286,7499999479362;288,57868573764046
306,75;285,4500000014178;286,81756167829565
306,875;285,0000000006706;286,12061596459824
307,0;284,55000002937993;284,41451720111974
307,125;283,25000005340496;283,6613134834452
307,25;284,14999999598626;283,116862729029
307,375;287,45000002110334;284,4274378357203
307,5;286,84999994155635;286,3713074548886
307,625;286,2499999798355;286,52812747112904
307,75;283,85000001512583;285,3628535997364
307,875;282,2500001172035;284,85010332771583
308,0;282,2500001172035;282,70589114836565
308,125;281,3499999389699;282,156185554542
308,25;281,84999990707064;282,0337042002155
308,375;284,4499999768467;283,8810376443927
308,5;285,04999999748065;285,8978540873237
308,625;284,4499999768467;285,53188216952964
308,75;283,05000006616467;283,9424703792238
308,875;281,5499999262102;283,4318061930868
309,0;280,6500002192812;281,3730975428579
309,125;280,6500002192812;280,98037988338893
309,25;280,6500002192812;280,75928123413144
309,375;282,2500001172035;282,56110219069274
309,5;284,7499999871637;284,782861385607
309,625;283,3500000470251;284,9926221260906
309,75;281,24999994534977;283,37015202811153
309,875;281,9499999006908;282,48604117222004
310,0;280,75000021290134;280,6487462479835
310,125;281,7499999134505;280,26266093228173
310,25;283,45000004064525;280,1271331811455
310,375;282,6500000916841;281,9010351872395
310,5;282,70000008849416;284,32958169955117
310,625;282,75000008530424;284,445031865314
310,75;280,3499997671162;282,7147016452555
310,875;277,64999993937226;281,96765771699006
311,0;277,64999993937226;278,6469283332989
311,125;278,04999991385284;278,52142338338524
311,25;276,8499999904111;279,17916289170773
311,375;279,9499997926356;280,9961444484151
311,5;283,65000002788554;283,0562573744644
311,625;280,95000020014163;282,72212579610544
311,75;278,849999862814;281,12129906396007
311,875;278,849999862814;280,42825710045787
312,0;278,94999985643415;277,97518884584406
312,125;278,6499998755737;277,664323186205
312,25;278,4499998883334;278,02683135587125
312,375;280,1499997798759;280,2001774372302
312,5;282,04999989431093;282,82656729360866
312,625;282,8500000789244;282,8644779711423
312,75;276,1499995637655;280,8963919412005
312,875;278,94999985643415;280,00974988599893
313,0;281,64999991983035;277,84176933637735
313,125;280,1499997798759;277,62333714850274
313,25;279,14999984367444;277,8391389773853
313,375;281,1500001873819;280,03734763193887
313,5;282,55000009806395;282,56489362711204
313,625;282,35000011082366;282,4780203207357
313,75;278,04999991385284;280,28816118387175
313,875;275,14999962756406;279,66453497016903
314,0;272,7499997806806;276,8922066993027
314,125;273,85000018180676;276,8574037885185
314,25;275,4500000797291;277,27774486808505
314,375;277,0499999776514;279,57960458691304
314,5;282,55000009806395;282,0151189155479
314,625;283,45000004064525;281,8075774546099
314,75;279,84999979901545;279,4502071871581
314,875;279,64999981177516;278,572663410796
315,0;276,75000046809555;278,4992375006156
315,125;275,65000006696937;278,1737307219821
315,25;275,2500000924888;277,63150311180675
315,375;278,4499998883334;280,34569019313096
315,5;283,65000002788554;283,92122877067123
315,625;282,6500000916841;284,50460860230623
315,75;280,95000020014163;281,72090040061175
315,875;277,7499999329924;280,33553072521335
316,0;277,5499999457521;277,59670253635153
316,125;272,25000028388445;277,30221961175494
316,25;272,25000028388445;276,97938519899077
316,375;277,64999993937226;279,81916651829283
316,5;281,44999993259006;283,444388488896
316,625;281,44999993259006;284,3427892728385
316,75;276,5499995382461;281,1768390077287
316,875;275,7499995892849;279,73114928848514
317,0;277,449999952132;274,8848868519761
317,125;279,0499998500543;274,42097933273385
317,25;279,0499998500543;273,71378919632787
317,375;279,44999982453487;277,2041120743613
317,5;279,14999984367444;281,9304636427404
317,625;278,3499998947133;283,22184199987277
317,75;277,64999993937226;279,85366614685506
317,875;277,449999952132;277,85609079996436
318,0;276,4500000159305;276,7906853409129
318,125;274,94999964032377;276,42229704864064
318,25;274,45000014352763;275,84223761066977
318,375;277,34999995851183;278,4049384341125
318,5;279,9499997926356;282,051215727303
318,625;280,75000021290134;282,68018662317684
318,75;277,2499999648917;279,6562680602938
318,875;274,5499996658432;278,6424630803444
319,0;273,54999972964174;275,0483553302783
319,125;273,34999974240145;274,8448327404852
319,25;274,25000015628734;274,0434479844428
319,375;276,05000004144995;276,95139525047165
319,5;279,7499998053953;281,100559961111
319,625;280,6500002192812;282,4810472567022
319,75;279,3499998309147;279,5593795415947
319,875;278,149999907473;277,74854739646486
320,0;276,8999997515689;276,2773740898276
320,125;275,65000006696937;275,8745734434333
320,25;274,8500001180082;274,9611026793101
320,375;276,75000046809555;277,80294320827136
320,5;279,44999982453487;282,271374319996
320,625;279,3499998309147;283,66051290638813
320,75;278,24999990109313;280,76406709397537
320,875;276,8499999904111;278,91654017230763
321,0;276,6500000031708;275,7252165243147
321,125;276,5499995382461;275,2512861572699
321,25;276,5499995382461;274,1436662891414
321,375;277,5499999457521;276,76202627575526
321,5;279,7499998053953;281,0168443085777
321,625;279,64999981177516;282,8225615618653
321,75;278,54999988195357;280,3190185334343
321,875;276,5499995382461;278,61560068989667
322,0;276,6500000031708;276,2216312478761
322,125;276,6500000031708;275,95266297517725
322,25;276,8499999904111;274,80942294706045
322,375;278,849999862814;277,1045045526239
322,5;280,04999978625574;281,2803348362839
322,625;279,2499998372946;282,76695764242163
322,75;278,54999988195357;280,58487934677805
322,875;277,9499999202327;278,6199896034944
323,0;274,94999964032377;277,157113324382
323,125;274,5499996658432;276,75410250870766
323,25;275,34999961480435;275,79693828888867
323,375;278,54999988195357;277,8558422028112
323,5;284,14999999598626;281,3126674119036
323,625;284,14999999598626;282,6031144115257
323,75;279,84999979901545;280,36873764382074
323,875;278,94999985643415;279,08927469470837
324,0;277,15000044257613;278,11457767101336
324,125;274,94999964032377;277,79896800565456
324,25;273,0500002328456;276,996751395894
324,375;278,74999986919386;279,2328200403906
324,5;283,45000004064525;282,9659771276861
324,625;284,2499999896064;284,36720999843715
324,75;279,84999979901545;281,91242285074543
324,875;279,64999981177516;279,9996360963546
325,0;277,7499999329924;277,7745609520237
325,125;277,0499999776514;277,2371240352251
325,25;275,14999962756406;276,11060638260534
325,375;279,2499998372946;278,8904614832491
325,5;284,64999999354353;283,341457643919
325,625;285,94999999897504;284,9308292401232
325,75;286,14999998621533;282,23612703013185
325,875;286,3499999734556;279,940193867944
326,0;283,950000008746;283,0000696515834
326,125;282,9500000725445;281,5939402431553
326,25;283,950000008746;280,29128528170077
326,375;283,25000005340496;282,0621320990574
326,5;283,25000005340496;286,42226655911765
326,625;285,6500000181146;288,29960521022196
326,75;282,6500000916841;286,101300304677
326,875;281,24999994534977;283,92291530754585
327,0;280,95000020014163;280,87246252160566
327,125;280,8500002065215;280,09590434753784
327,25;280,4500002320409;279,07140932847875
327,375;281,0500001937618;280,7286706319505
327,5;282,8500000789244;284,1154329415005
327,625;284,4499999768467;285,4077016012298
327,75;278,04999991385284;283,34774512705854
327,875;276,1499995637655;281,73856351606616
328,0;277,449999952132;277,5839535316325
328,125;276,6500000031708;277,127111185976
328,25;276,1499995637655;276,29244308309023
328,375;278,04999991385284;278,64000022311023
328,5;283,3500000470251;282,11645451562924
328,625;285,75000001173476;283,20320947652124
328,75;282,1499998879311;280,826333024625
328,875;282,1499998879311;279,24239802963217
329,0;280,4500002320409;280,52371706082886
329,125;282,1499998879311;279,87511723476155
329,25;281,64999991983035;278,4249255851872
329,375;282,75000008530424;280,618338204017
329,5;287,3500000274832;284,4897043874724
329,625;287,3500000274832;286,1564411544556
329,75;285,5499999950379;283,771244321992
329,875;285,4500000014178;281,8559377752064
330,0;283,85000001512583;283,49821831277103
330,125;283,65000002788554;282,5837828981082
330,25;284,7499999871637;281,6399398625579
330,375;286,44999996707577;282,9890222308849
330,5;286,9500000530026;286,42908690391783
330,625;286,64999995431606;287,7729565557167
330,75;285,5499999950379;285,37635101561096
330,875;284,85000001024036;283,47687370029416
331,0;284,0500000023661;283,6782115341322
331,125;283,45000004064525;282,84459205056214
331,25;283,05000006616467;282,0821232230375
331,375;284,7499999871637;283,34890031399976
331,5;284,85000001024036;286,1872283786085
331,625;285,15000000030597;286,72132170348715
331,75;284,64999999354353;284,8986999741657
331,875;284,85000001024036;283,37461289671603
332,0;283,3500000470251;283,6893164248756
332,125;281,1500001873819;282,9567010906767
332,25;282,8500000789244;282,0497210234753
332,375;283,45000004064525;282,9449796413973
332,5;285,4500000014178;285,2685657941074
332,625;284,4499999768467;286,1664132172334
332,75;280,75000021290134;284,7763418919225
332,875;281,84999990707064;283,5742690868685
333,0;279,549999818155;281,5172035194735
333,125;276,6500000031708;281,0223153691214
333,25;276,4500000159305;280,3059916209803
333,375;276,6500000031708;281,6698299050509
333,5;280,8500002065215;283,93661664570425
333,625;281,64999991983035;284,5840622969904
333,75;280,1499997798759;282,5981311749667
333,875;279,84999979901545;281,54211068030145
334,0;280,3499997671162;278,5488936898699
334,125;280,8500002065215;277,9766457494158
334,25;280,55000022566105;276,8629236113723
334,375;282,35000011082366;278,6107500490709
334,5;283,45000004064525;281,7020420233967
334,625;282,1499998879311;283,1149652314147
334,75;281,0500001937618;281,4096849935545
334,875;280,4500002320409;279,84277592717433
335,0;280,04999978625574;280,1391230934771
335,125;278,5000001207958;279,522486372673
335,25;276,95000045533584;279,07976052486407
335,375;276,5499995382461;280,2926129240066
335,5;276,75000046809555;282,7327108367874
335,625;276,25000002869024;283,5417552753617
335,75;275,65000006696937;281,7170340222903
335,875;274,1499996913626;280,99466195857593
336,0;274,05000016904705;274,5761233503838
336,125;273,34999974240145;274,08785729929576
336,25;272,8500002456053;273,78773962376084
336,375;272,45000027112474;274,89287817128644
336,5;273,6500001945665;277,4657708725369
336,625;275,14999962756406;278,7692150143826
336,75;274,8500001180082;277,5515917362541
336,875;274,45000014352763;276,9277491288488
337,0;273,6500001945665;273,69917349011604
337,125;272,9499997679209;273,1107867754551
337,25;272,1499998189597;272,4495612565554
337,375;273,9499997041223;273,34377329367
337,5;276,75000046809555;276,1324720507285
337,625;278,6499998755737;277,8781112737021
337,75;275,14999962756406;276,9635887727747
337,875;273,14999975516116;276,54067616642544
338,0;274,94999964032377;273,40776851721677
338,125;272,7499997806806;272,95725536983684
338,25;270,65000038596213;272,07652523967687
338,375;274,8500001180082;273,3372239387355
338,5;281,44999993259006;276,6467836045147
338,625;281,84999990707064;278,70698673014573
338,75;275,14999962756406;277,3964115566644
338,875;274,25000015628734;276,32934438953424
339,0;274,45000014352763;274,0004745604372
339,125;274,45000014352763;273,62082645075947
339,25;273,9499997041223;272,7758365584535
339,375;275,65000006696937;274,65557621555246
339,5;283,3500000470251;278,60360451429403
339,625;284,34999998322655;280,4878025801497
339,75;281,9499999006908;278,4297231932555
339,875;280,75000021290134;276,7501495914334
340,0;281,64999991983035;279,5083485519439
340,125;280,8500002065215;278,64750425321404
340,25;279,84999979901545;277,0988971232565
340,375;281,1500001873819;278,751318330752
340,5;284,7499999871637;282,9029821347765
340,625;285,15000000030597;284,8565982075791
340,75;282,6500000916841;282,8696344911466
340,875;282,1499998879311;281,0760611578753
341,0;280,95000020014163;281,2883490652817
341,125;279,2499998372946;280,3990307244738
341,25;278,4499998883334;279,3089072170816
341,375;281,5499999262102;280,3708300016703
341,5;285,94999999897504;283,7587356316321
341,625;284,64999999354353;285,2562380365197
341,75;285,6500000181146;283,136596992496
341,875;284,64999999354353;281,7008384472167
342,0;282,55000009806395;282,89644707310356
342,125;281,1500001873819;281,9407031563067
342,25;280,75000021290134;280,3672515378524
342,375;280,75000021290134;281,3922935066419
342,5;283,25000005340496;284,8027037946745
342,625;279,0499998500543;286,4593271635647
342,75;280,3499997671162;284,732359308902
342,875;279,0499998500543;282,8475700686513
343,0;278,24999990109313;279,0248234143293
343,125;275,85000005420966;278,3955980013452
343,25;273,4500002073262;277,1200815239565
343,375;276,6500000031708;278,45327585134
343,5;279,84999979901545;281,3832892849604
343,625;280,55000022566105;282,85605987460974
343,75;274,8500001180082;281,0165277044576
343,875;276,05000004144995;279,7594771776181
344,0;276,25000002869024;275,71834132853195
344,125;276,95000045533584;275,1860012860501
344,25;279,14999984367444;273,73502606868976
344,375;279,7499998053953;275,84565604499693
344,5;281,9499999006908;279,6574143547742
344,625;280,1499997798759;281,58303179295973
344,75;279,14999984367444;279,3713859463275
344,875;277,84999992661255;277,4739883105627
345,0;278,149999907473;277,8727159316282
345,125;277,15000044257613;277,2139102764921
345,25;277,0499999776514;276,40238544433123
345,375;277,0499999776514;278,30327894095603
345,5;279,549999818155;281,5012674145668
345,625;280,3499997671162;282,46434492176
345,75;279,64999981177516;279,96545857034187
345,875;281,0500001937618;278,7173280616449
346,0;280,75000021290134;279,51017703647506
346,125;282,75000008530424;278,6402218447994
346,25;279,549999818155;277,4475682041542
346,375;281,84999990707064;278,31399848325196
346,5;281,99999989750086;281,2596958203242
346,625;282,1499998879311;283,1740050047608
346,75;281,64999991983035;281,6111299602875
346,875;283,25000005340496;280,5267733135796
347,0;284,85000001024036;281,9378173550746
347,125;287,25000003386305;280,898828872121
347,25;285,6500000181146;280,023061793645
347,375;283,05000006616467;280,4045998556876
347,5;283,85000001512583;282,5646997305086
347,625;287,8499999955839;283,3747590327476
347,75;286,14999998621533;282,3548566033907
347,875;286,7499999479362;282,0290938026161
348,0;286,2499999798355;286,34229694287126
348,125;285,2499999994492;285,0959420024132
348,25;283,7500000215057;283,8977798944192
348,375;285,34999999306933;283,5243365369749
348,5;287,25000003386305;284,67222031694837
348,625;288,2499999700645;285,71307016874
348,75;285,6500000181146;285,4502259313395
348,875;283,45000004064525;285,04468360928723
349,0;284,14999999598626;284,391806528983
349,125;283,65000002788554;283,65367630868633
349,25;284,8000000134303;282,80929508012366
349,375;285,94999999897504;282,6500728071293
349,5;288,34999996368464;284,11490996052294
349,625;287,94999998920406;284,7037720085468
349,75;288,0499999828242;284,0436256615079
349,875;286,64999995431606;283,0336190689193
350,0;287,1500000402429;286,03310469517714
350,125;286,5499999606959;285,06629460346954
350,25;286,9500000530026;284,2523174630689
350,375;286,64999995431606;284,43282899409405
350,5;289,75000011001896;285,83687454365014
350,625;289,1500001482981;286,100902322179
350,75;287,3500000274832;285,2723820019886
350,875;287,25000003386305;284,47788035090645
351,0;284,64999999354353;286,3546429966105
351,125;283,5500000342654;285,350934604899
351,25;282,35000011082366;284,62431764234316
351,375;282,04999989431093;284,8069916705882
351,5;288,14999997644435;285,87009248102044
351,625;289,3500001355384;286,1300975830907
351,75;286,2499999798355;285,4603653778628
351,875;285,75000001173476;284,63553993745506
352,0;285,15000000030597;284,9010072455893
352,125;285,2499999994492;284,0269290244464
352,25;284,9500000038605;283,1526060079983
352,375;286,64999995431606;283,38698434418814
352,5;289,4500001291585;285,0708829742959
352,625;288,5499999509249;285,9102733564818
352,75;287,25000003386305;285,4343683638834
352,875;286,84999994155635;283,88978709632426
353,0;287,1500000402429;285,6226491613171
353,125;287,3500000274832;284,6683911337026
353,25;287,75000000196377;284,0176717278312
353,375;285,94999999897504;284,34723281040306
353,5;284,2499999896064;285,87998367768705
353,625;281,6999999166404;286,2462378996253
353,75;279,14999984367444;285,31397922375015
353,875;278,849999862814;284,3061548884927
354,0;278,6499998755737;280,4684895845085
354,125;279,64999981177516;279,9469403620039
354,25;281,84999990707064;279,74904768988654
354,375;283,05000006616467;280,76044392168467
354,5;284,4499999768467;282,086263035035
354,625;284,14999999598626;282,12916510642344
354,75;282,35000011082366;280,8021912634763
354,875;281,9499999006908;280,39596291663884
355,0;280,95000020014163;282,1578283413306
355,125;282,55000009806395;281,63498979487855
355,25;283,1500000597848;281,2677928429927
355,375;283,05000006616467;282,45490738650494
355,5;282,6500000916841;284,1423378718727
355,625;282,2500001172035;283,99947540601926
355,75;280,4500002320409;282,28221541315133
355,875;281,1500001873819;281,58714473992205
356,0;280,95000020014163;280,81113822815735
356,125;280,55000022566105;280,3882312451368
356,25;280,6500002192812;280,4783846996654
356,375;280,75000021290134;281,30221566970806
356,5;282,75000008530424;282,6600698220135
356,625;281,7499999134505;282,63012724445434
356,75;279,549999818155;281,00246248273623
356,875;280,04999978625574;280,57221542421814
357,0;280,24999977349603;280,0168503841073
357,125;280,4500002320409;279,5917630983263
357,25;285,04999999748065;279,6124507480444
357,375;287,5500000147235;280,2822855107774
357,5;288,6499999445451;281,6867422030773
357,625;289,1500001482981;281,8073862710431
